,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,casual,registered,cnt,windspeed
2415,2416,2011-04-15,summer,0,4,13,1,Friday,No,Clear,0.54,0.5152,0.52,47,133,180,0.2537
2416,2417,2011-04-15,summer,0,4,14,1,Friday,No,Clear,0.54,0.5152,0.52,57,106,163,0.2537
2417,2418,2011-04-15,summer,0,4,15,1,Friday,No,Clear,0.54,0.5152,0.52,50,112,162,0.4478
2418,2419,2011-04-15,summer,0,4,16,1,Friday,No,Clear,0.52,0.5,0.55,70,173,243,0.4925
2419,2420,2011-04-15,summer,0,4,17,1,Friday,No,Cloudy,0.5,0.4848,0.63,64,267,331,0.3881
2420,2421,2011-04-15,summer,0,4,18,1,Friday,No,Cloudy,0.46,0.4545,0.67,47,216,263,0.3881
2421,2422,2011-04-15,summer,0,4,19,1,Friday,No,Clear,0.42,0.4242,0.77,41,168,209,0.3881
2422,2423,2011-04-15,summer,0,4,20,1,Friday,No,Cloudy,0.4,0.4091,0.76,26,92,118,0.3284
2423,2424,2011-04-15,summer,0,4,21,1,Friday,No,Cloudy,0.4,0.4091,0.76,25,77,102,0.2985
2424,2425,2011-04-15,summer,0,4,22,1,Friday,No,Cloudy,0.38,0.3939,0.82,16,64,80,0.3881
2425,2426,2011-04-15,summer,0,4,23,1,Friday,No,Cloudy,0.36,0.3485,0.81,8,56,64,0.19399999999999998
2426,2427,2011-04-16,summer,0,4,0,0,Saturday,No,Cloudy,0.36,0.3485,0.81,7,36,43,0.2239
2427,2428,2011-04-16,summer,0,4,1,0,Saturday,No,Cloudy,0.36,0.3333,0.87,5,28,33,0.2836
2428,2429,2011-04-16,summer,0,4,2,0,Saturday,No,Cloudy,0.36,0.3485,0.87,5,19,24,0.1343
2429,2430,2011-04-16,summer,0,4,3,0,Saturday,No,Cloudy,0.36,0.3485,0.87,5,9,14,0.1642
2430,2431,2011-04-16,summer,0,4,4,0,Saturday,No,Cloudy,0.36,0.3485,0.87,1,4,5,0.2239
2431,2432,2011-04-16,summer,0,4,5,0,Saturday,No,Cloudy,0.38,0.3939,0.87,1,3,4,0.2836
2432,2433,2011-04-16,summer,0,4,6,0,Saturday,No,Rainy,0.4,0.4091,0.82,1,9,10,0.3284
2433,2434,2011-04-16,summer,0,4,7,0,Saturday,No,Cloudy,0.4,0.4091,0.82,3,18,21,0.4179
2434,2435,2011-04-16,summer,0,4,8,0,Saturday,No,Rainy,0.4,0.4091,0.87,7,38,45,0.3582
2435,2436,2011-04-16,summer,0,4,9,0,Saturday,No,Rainy,0.4,0.4091,1.0,2,27,29,0.2985
2436,2437,2011-04-16,summer,0,4,10,0,Saturday,No,Rainy,0.42,0.4242,0.94,1,21,22,
2437,2438,2011-04-16,summer,0,4,11,0,Saturday,No,Rainy,0.42,0.4242,0.94,4,27,31,0.4478
2438,2439,2011-04-16,summer,0,4,12,0,Saturday,No,Cloudy,0.46,0.4545,0.88,6,26,32,0.5821
2439,2440,2011-04-16,summer,0,4,13,0,Saturday,No,Rainy,0.46,0.4545,0.94,9,49,58,0.5224
2440,2441,2011-04-16,summer,0,4,14,0,Saturday,No,Rainy,0.52,0.5,0.83,14,49,63,0.5821
2441,2442,2011-04-16,summer,0,4,15,0,Saturday,No,Rainy,0.52,0.5,0.83,16,62,78,0.5821
2442,2443,2011-04-16,summer,0,4,16,0,Saturday,No,Rainy,0.5,0.4848,0.88,6,27,33,0.4627
2443,2444,2011-04-16,summer,0,4,17,0,Saturday,No,Rainy,0.5,0.4848,0.88,1,14,15,0.5821
2444,2445,2011-04-16,summer,0,4,18,0,Saturday,No,Cloudy,0.5,0.4848,0.94,6,32,38,0.3881
2445,2446,2011-04-16,summer,0,4,19,0,Saturday,No,Cloudy,0.52,0.5,0.94,9,62,71,0.4179
2446,2447,2011-04-16,summer,0,4,20,0,Saturday,No,Rainy,0.44,0.4394,0.94,4,49,53,0.2239
2447,2448,2011-04-16,summer,0,4,21,0,Saturday,No,Cloudy,0.44,0.4394,0.94,1,13,14,0.0
2448,2449,2011-04-16,summer,0,4,22,0,Saturday,No,Rainy,0.42,0.4242,1.0,2,22,24,0.0
2449,2450,2011-04-16,summer,0,4,23,0,Saturday,No,Cloudy,0.44,0.4394,0.77,5,30,35,0.2836
2450,2451,2011-04-17,summer,0,4,0,0,Sunday,No,Cloudy,0.44,0.4394,0.77,4,29,33,0.2836
2451,2452,2011-04-17,summer,0,4,1,0,Sunday,No,Clear,0.42,0.4242,0.67,6,25,31,0.2239
2452,2453,2011-04-17,summer,0,4,2,0,Sunday,No,Clear,0.4,0.4091,0.62,4,25,29,0.19399999999999998
2453,2454,2011-04-17,summer,0,4,3,0,Sunday,No,Clear,0.4,0.4091,0.66,12,13,25,0.1343
2454,2455,2011-04-17,summer,0,4,4,0,Sunday,No,Clear,0.36,0.3636,0.76,2,5,7,0.1045
2455,2456,2011-04-17,summer,0,4,5,0,Sunday,No,Clear,0.36,0.3485,0.71,2,1,3,0.1642
2456,2457,2011-04-17,summer,0,4,6,0,Sunday,No,Clear,0.36,0.3182,0.66,3,5,8,0.4478
2457,2458,2011-04-17,summer,0,4,7,0,Sunday,No,Clear,0.36,0.3333,0.5,2,14,16,0.3582
2458,2459,2011-04-17,summer,0,4,8,0,Sunday,No,Clear,0.38,0.3939,0.46,7,36,43,0.3881
2459,2460,2011-04-17,summer,0,4,9,0,Sunday,No,Clear,0.4,0.4091,0.43,31,71,102,0.2836
2460,2461,2011-04-17,summer,0,4,10,0,Sunday,No,Clear,0.42,0.4242,0.44,91,120,211,0.4478
2461,2462,2011-04-17,summer,0,4,11,0,Sunday,No,Clear,0.46,0.4545,0.41,119,185,304,0.4179
2462,2463,2011-04-17,summer,0,4,12,0,Sunday,No,Clear,0.46,0.4545,0.38,167,187,354,0.3881
2463,2464,2011-04-17,summer,0,4,13,0,Sunday,No,Clear,0.5,0.4848,0.34,181,162,343,0.3881
2464,2465,2011-04-17,summer,0,4,14,0,Sunday,No,Clear,0.52,0.5,0.34,170,191,361,0.3881
2465,2466,2011-04-17,summer,0,4,15,0,Sunday,No,Clear,0.54,0.5152,0.32,179,209,388,0.5224
2466,2467,2011-04-17,summer,0,4,16,0,Sunday,No,Clear,0.54,0.5152,0.3,161,182,343,0.3582
2467,2468,2011-04-17,summer,0,4,17,0,Sunday,No,Clear,0.56,0.5303,0.3,143,163,306,0.4478
2468,2469,2011-04-17,summer,0,4,18,0,Sunday,No,Clear,0.56,0.5303,0.3,102,175,277,0.3881
2469,2470,2011-04-17,summer,0,4,19,0,Sunday,No,Clear,0.56,0.5303,0.3,75,135,210,0.2985
2470,2471,2011-04-17,summer,0,4,20,0,Sunday,No,Clear,0.52,0.5,0.36,44,97,141,0.19399999999999998
2471,2472,2011-04-17,summer,0,4,21,0,Sunday,No,Clear,0.5,0.4848,0.42,13,70,83,0.19399999999999998
2472,2473,2011-04-17,summer,0,4,22,0,Sunday,No,Clear,0.5,0.4848,0.39,21,49,70,0.1045
2473,2474,2011-04-17,summer,0,4,23,0,Sunday,No,Clear,0.44,0.4394,0.67,19,37,56,0.1642
2474,2475,2011-04-18,summer,0,4,0,0,Monday,Yes,Clear,0.46,0.4545,0.47,15,24,39,0.0896
2475,2476,2011-04-18,summer,0,4,1,0,Monday,Yes,Clear,0.46,0.4545,0.47,11,8,19,
2476,2477,2011-04-18,summer,0,4,2,0,Monday,Yes,Clear,0.42,0.4242,0.67,14,2,16,0.1045
2477,2478,2011-04-18,summer,0,4,3,0,Monday,Yes,Clear,0.42,0.4242,0.62,6,1,7,0.1045
2478,2479,2011-04-18,summer,0,4,4,0,Monday,Yes,Clear,0.4,0.4091,0.87,2,4,6,0.1642
2479,2480,2011-04-18,summer,0,4,5,0,Monday,Yes,Clear,0.4,0.4091,0.76,0,16,16,0.0896
2480,2481,2011-04-18,summer,0,4,6,0,Monday,Yes,Clear,0.4,0.4091,0.82,3,51,54,
2481,2482,2011-04-18,summer,0,4,7,0,Monday,Yes,Clear,0.46,0.4545,0.63,12,156,168,0.0
2482,2483,2011-04-18,summer,0,4,8,0,Monday,Yes,Clear,0.46,0.4545,0.63,20,277,297,0.0
2483,2484,2011-04-18,summer,0,4,9,0,Monday,Yes,Cloudy,0.5,0.4848,0.55,37,132,169,0.1045
2484,2485,2011-04-18,summer,0,4,10,0,Monday,Yes,Cloudy,0.52,0.5,0.55,41,68,109,0.1045
2485,2486,2011-04-18,summer,0,4,11,0,Monday,Yes,Cloudy,0.54,0.5152,0.52,36,87,123,0.0896
2486,2487,2011-04-18,summer,0,4,12,0,Monday,Yes,Cloudy,0.56,0.5303,0.49,60,124,184,0.0896
2487,2488,2011-04-18,summer,0,4,13,0,Monday,Yes,Cloudy,0.56,0.5303,0.49,41,128,169,0.1642
2488,2489,2011-04-18,summer,0,4,14,0,Monday,Yes,Cloudy,0.58,0.5455,0.49,49,95,144,0.19399999999999998
2489,2490,2011-04-18,summer,0,4,15,0,Monday,Yes,Cloudy,0.6,0.6212,0.43,64,112,176,0.19399999999999998
2490,2491,2011-04-18,summer,0,4,16,0,Monday,Yes,Clear,0.6,0.6212,0.46,40,165,205,0.2836
2491,2492,2011-04-18,summer,0,4,17,0,Monday,Yes,Clear,0.58,0.5455,0.49,66,362,428,0.2836
2492,2493,2011-04-18,summer,0,4,18,0,Monday,Yes,Clear,0.64,0.6212,0.31,41,321,362,0.3582
2493,2494,2011-04-18,summer,0,4,19,0,Monday,Yes,Clear,0.56,0.5303,0.46,42,244,286,0.2537
2494,2495,2011-04-18,summer,0,4,20,0,Monday,Yes,Clear,0.6,0.6212,0.33,29,136,165,0.2985
2495,2496,2011-04-18,summer,0,4,21,0,Monday,Yes,Clear,0.56,0.5303,0.37,20,131,151,0.2836
2496,2497,2011-04-18,summer,0,4,22,0,Monday,Yes,Clear,0.52,0.5,0.55,9,81,90,0.2836
2497,2498,2011-04-18,summer,0,4,23,0,Monday,Yes,Clear,0.5,0.4848,0.59,11,35,46,0.2537
2498,2499,2011-04-19,summer,0,4,0,0,Tuesday,Yes,Clear,0.5,0.4848,0.55,2,23,25,0.2239
2499,2500,2011-04-19,summer,0,4,1,0,Tuesday,Yes,Clear,0.46,0.4545,0.63,5,2,7,
2500,2501,2011-04-19,summer,0,4,2,0,Tuesday,Yes,Clear,0.46,0.4545,0.67,8,5,13,0.2836
2501,2502,2011-04-19,summer,0,4,3,0,Tuesday,Yes,Clear,0.48,0.4697,0.63,0,3,3,
2502,2503,2011-04-19,summer,0,4,4,0,Tuesday,Yes,Clear,0.46,0.4545,0.67,1,4,5,0.0896
2503,2504,2011-04-19,summer,0,4,5,0,Tuesday,Yes,Cloudy,0.46,0.4545,0.72,1,17,18,0.19399999999999998
2504,2505,2011-04-19,summer,0,4,6,0,Tuesday,Yes,Cloudy,0.48,0.4697,0.67,2,63,65,0.0
2505,2506,2011-04-19,summer,0,4,7,0,Tuesday,Yes,Cloudy,0.52,0.5,0.55,22,166,188,0.0
2506,2507,2011-04-19,summer,0,4,8,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.68,20,331,351,0.1343
2507,2508,2011-04-19,summer,0,4,9,0,Tuesday,Yes,Rainy,0.52,0.5,0.63,23,139,162,0.0896
2508,2509,2011-04-19,summer,0,4,10,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,15,60,75,0.2239
2509,2510,2011-04-19,summer,0,4,11,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.68,19,53,72,
2510,2511,2011-04-19,summer,0,4,12,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.64,19,84,103,0.0896
2511,2512,2011-04-19,summer,0,4,13,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.68,26,103,129,0.2239
2512,2513,2011-04-19,summer,0,4,14,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.64,19,88,107,0.19399999999999998
2513,2514,2011-04-19,summer,0,4,15,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.65,44,83,127,0.1642
2514,2515,2011-04-19,summer,0,4,16,0,Tuesday,Yes,Clear,0.56,0.5303,0.52,30,162,192,0.2985
2515,2516,2011-04-19,summer,0,4,17,0,Tuesday,Yes,Clear,0.56,0.5303,0.6,39,372,411,0.1045
2516,2517,2011-04-19,summer,0,4,18,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.64,44,377,421,0.1343
2517,2518,2011-04-19,summer,0,4,19,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,28,248,276,0.19399999999999998
2518,2519,2011-04-19,summer,0,4,20,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,20,148,168,0.2239
2519,2520,2011-04-19,summer,0,4,21,0,Tuesday,Yes,Cloudy,0.5,0.4848,0.72,8,114,122,0.1343
2520,2521,2011-04-19,summer,0,4,22,0,Tuesday,Yes,Clear,0.48,0.4697,0.77,3,109,112,0.0896
2521,2522,2011-04-19,summer,0,4,23,0,Tuesday,Yes,Clear,0.46,0.4545,0.88,11,41,52,0.0896
2522,2523,2011-04-20,summer,0,4,0,0,Wednesday,Yes,Clear,0.44,0.4394,0.88,4,29,33,0.1343
2523,2524,2011-04-20,summer,0,4,1,0,Wednesday,Yes,Clear,0.42,0.4242,0.94,2,5,7,0.1642
2524,2525,2011-04-20,summer,0,4,2,0,Wednesday,Yes,Clear,0.42,0.4242,0.94,0,2,2,0.1642
2525,2526,2011-04-20,summer,0,4,3,0,Wednesday,Yes,Clear,0.42,0.4242,0.94,0,2,2,0.0
2526,2527,2011-04-20,summer,0,4,4,0,Wednesday,Yes,Clear,0.4,0.4091,1.0,5,4,9,0.1045
2527,2528,2011-04-20,summer,0,4,5,0,Wednesday,Yes,Clear,0.4,0.4091,0.94,1,14,15,0.19399999999999998
2528,2529,2011-04-20,summer,0,4,6,0,Wednesday,Yes,Clear,0.42,0.4242,0.94,2,62,64,0.1642
2529,2530,2011-04-20,summer,0,4,7,0,Wednesday,Yes,Clear,0.44,0.4394,0.94,26,211,237,0.0
2530,2531,2011-04-20,summer,0,4,8,0,Wednesday,Yes,Clear,0.62,0.6061,0.69,22,374,396,0.4627
2531,2532,2011-04-20,summer,0,4,9,0,Wednesday,Yes,Clear,0.66,0.6212,0.61,27,170,197,0.2836
2532,2533,2011-04-20,summer,0,4,10,0,Wednesday,Yes,Clear,0.62,0.6061,0.69,45,86,131,
2533,2534,2011-04-20,summer,0,4,11,0,Wednesday,Yes,Clear,0.62,0.6061,0.69,31,87,118,0.0896
2534,2535,2011-04-20,summer,0,4,12,0,Wednesday,Yes,Clear,0.7,0.6515,0.48,28,117,145,0.3881
2535,2536,2011-04-20,summer,0,4,13,0,Wednesday,Yes,Clear,0.7,0.6515,0.48,42,135,177,0.3881
2536,2537,2011-04-20,summer,0,4,14,0,Wednesday,Yes,Clear,0.74,0.6515,0.4,33,115,148,0.4627
2537,2538,2011-04-20,summer,0,4,15,0,Wednesday,Yes,Cloudy,0.76,0.6667,0.35,32,113,145,0.3582
2538,2539,2011-04-20,summer,0,4,16,0,Wednesday,Yes,Cloudy,0.76,0.6667,0.35,54,201,255,0.3582
2539,2540,2011-04-20,summer,0,4,17,0,Wednesday,Yes,Cloudy,0.74,0.6515,0.37,34,398,432,0.4179
2540,2541,2011-04-20,summer,0,4,18,0,Wednesday,Yes,Clear,0.74,0.6515,0.3,56,385,441,0.3582
2541,2542,2011-04-20,summer,0,4,19,0,Wednesday,Yes,Clear,0.7,0.6364,0.32,74,309,383,0.2537
2542,2543,2011-04-20,summer,0,4,20,0,Wednesday,Yes,Clear,0.68,0.6212,0.32,31,194,225,0.1045
2543,2544,2011-04-20,summer,0,4,21,0,Wednesday,Yes,Clear,0.66,0.6212,0.36,38,134,172,0.2836
2544,2545,2011-04-20,summer,0,4,22,0,Wednesday,Yes,Clear,0.62,0.6212,0.41,12,105,117,0.2537
2545,2546,2011-04-20,summer,0,4,23,0,Wednesday,Yes,Clear,0.6,0.6212,0.4,14,79,93,0.3284
2546,2547,2011-04-21,summer,0,4,0,0,Thursday,Yes,Clear,0.56,0.5303,0.43,11,33,44,0.3582
2547,2548,2011-04-21,summer,0,4,1,0,Thursday,Yes,Clear,0.52,0.5,0.45,6,20,26,0.2239
2548,2549,2011-04-21,summer,0,4,2,0,Thursday,Yes,Clear,0.5,0.4848,0.42,3,10,13,0.3881
2549,2550,2011-04-21,summer,0,4,3,0,Thursday,Yes,Cloudy,0.46,0.4545,0.51,4,3,7,0.4627
2550,2551,2011-04-21,summer,0,4,4,0,Thursday,Yes,Cloudy,0.44,0.4394,0.54,2,4,6,0.4478
2551,2552,2011-04-21,summer,0,4,5,0,Thursday,Yes,Cloudy,0.42,0.4242,0.54,0,14,14,0.5522
2552,2553,2011-04-21,summer,0,4,6,0,Thursday,Yes,Cloudy,0.4,0.4091,0.58,2,73,75,0.5821
2553,2554,2011-04-21,summer,0,4,7,0,Thursday,Yes,Cloudy,0.42,0.4242,0.47,15,183,198,0.4627
2554,2555,2011-04-21,summer,0,4,8,0,Thursday,Yes,Cloudy,0.4,0.4091,0.5,19,346,365,0.4925
2555,2556,2011-04-21,summer,0,4,9,0,Thursday,Yes,Cloudy,0.42,0.4242,0.47,18,178,196,0.2836
2556,2557,2011-04-21,summer,0,4,10,0,Thursday,Yes,Clear,0.42,0.4242,0.44,25,73,98,0.3582
2557,2558,2011-04-21,summer,0,4,11,0,Thursday,Yes,Clear,0.44,0.4394,0.41,34,99,133,0.2836
2558,2559,2011-04-21,summer,0,4,12,0,Thursday,Yes,Clear,0.46,0.4545,0.38,49,150,199,0.1642
2559,2560,2011-04-21,summer,0,4,13,0,Thursday,Yes,Clear,0.48,0.4697,0.33,55,122,177,0.3284
2560,2561,2011-04-21,summer,0,4,14,0,Thursday,Yes,Clear,0.5,0.4848,0.34,68,160,228,0.3881
2561,2562,2011-04-21,summer,0,4,15,0,Thursday,Yes,Clear,0.52,0.5,0.29,69,166,235,0.4179
2562,2563,2011-04-21,summer,0,4,16,0,Thursday,Yes,Clear,0.52,0.5,0.27,66,228,294,0.3582
2563,2564,2011-04-21,summer,0,4,17,0,Thursday,Yes,Clear,0.5,0.4848,0.29,79,402,481,0.1642
2564,2565,2011-04-21,summer,0,4,18,0,Thursday,Yes,Clear,0.5,0.4848,0.25,71,381,452,0.2836
2565,2566,2011-04-21,summer,0,4,19,0,Thursday,Yes,Clear,0.46,0.4545,0.28,52,272,324,0.2836
2566,2567,2011-04-21,summer,0,4,20,0,Thursday,Yes,Clear,0.44,0.4394,0.3,28,176,204,0.1343
2567,2568,2011-04-21,summer,0,4,21,0,Thursday,Yes,Clear,0.42,0.4242,0.47,25,159,184,0.19399999999999998
2568,2569,2011-04-21,summer,0,4,22,0,Thursday,Yes,Clear,0.42,0.4242,0.38,31,106,137,0.0896
2569,2570,2011-04-21,summer,0,4,23,0,Thursday,Yes,Clear,0.4,0.4091,0.43,13,86,99,0.1045
2570,2571,2011-04-22,summer,0,4,0,0,Friday,Yes,Clear,0.36,0.3485,0.62,3,30,33,0.19399999999999998
2571,2572,2011-04-22,summer,0,4,1,0,Friday,Yes,Clear,0.36,0.3333,0.53,2,22,24,0.2537
2572,2573,2011-04-22,summer,0,4,2,0,Friday,Yes,Clear,0.36,0.3333,0.53,2,7,9,0.2985
2573,2574,2011-04-22,summer,0,4,3,0,Friday,Yes,Clear,0.36,0.3333,0.53,0,2,2,0.2985
2574,2575,2011-04-22,summer,0,4,4,0,Friday,Yes,Clear,0.34,0.3182,0.53,1,2,3,0.2836
2575,2576,2011-04-22,summer,0,4,5,0,Friday,Yes,Clear,0.34,0.3182,0.53,0,16,16,0.2239
2576,2577,2011-04-22,summer,0,4,6,0,Friday,Yes,Clear,0.34,0.3182,0.53,2,47,49,0.2836
2577,2578,2011-04-22,summer,0,4,7,0,Friday,Yes,Cloudy,0.34,0.3182,0.53,5,175,180,0.2836
2578,2579,2011-04-22,summer,0,4,8,0,Friday,Yes,Cloudy,0.34,0.3182,0.53,15,331,346,0.2537
2579,2580,2011-04-22,summer,0,4,9,0,Friday,Yes,Rainy,0.34,0.303,0.61,17,178,195,0.2985
2580,2581,2011-04-22,summer,0,4,10,0,Friday,Yes,Cloudy,0.36,0.3485,0.62,32,104,136,0.19399999999999998
2581,2582,2011-04-22,summer,0,4,11,0,Friday,Yes,Rainy,0.34,0.3333,0.66,23,83,106,0.19399999999999998
2582,2583,2011-04-22,summer,0,4,12,0,Friday,Yes,Rainy,0.34,0.3333,0.76,19,61,80,
2583,2584,2011-04-22,summer,0,4,13,0,Friday,Yes,Rainy,0.34,0.3333,0.87,3,37,40,0.19399999999999998
2584,2585,2011-04-22,summer,0,4,14,0,Friday,Yes,Rainy,0.34,0.3182,0.87,3,33,36,0.2537
2585,2586,2011-04-22,summer,0,4,15,0,Friday,Yes,Rainy,0.34,0.3333,0.87,13,62,75,0.19399999999999998
2586,2587,2011-04-22,summer,0,4,16,0,Friday,Yes,Rainy,0.34,0.3333,0.87,4,58,62,0.1343
2587,2588,2011-04-22,summer,0,4,17,0,Friday,Yes,Rainy,0.32,0.303,0.93,6,63,69,0.2239
2588,2589,2011-04-22,summer,0,4,18,0,Friday,Yes,Rainy,0.32,0.303,0.93,4,47,51,0.2239
2589,2590,2011-04-22,summer,0,4,19,0,Friday,Yes,Rainy,0.32,0.303,0.93,7,48,55,0.2239
2590,2591,2011-04-22,summer,0,4,20,0,Friday,Yes,Rainy,0.32,0.303,0.87,8,39,47,0.2239
2591,2592,2011-04-22,summer,0,4,21,0,Friday,Yes,Rainy,0.3,0.303,0.93,5,23,28,0.1642
2592,2593,2011-04-22,summer,0,4,22,0,Friday,Yes,Rainy,0.3,0.303,1.0,3,21,24,0.1343
2593,2594,2011-04-22,summer,0,4,23,0,Friday,Yes,Rainy,0.32,0.3333,0.93,0,17,17,0.1045
2594,2595,2011-04-23,summer,0,4,0,0,Saturday,No,Cloudy,0.32,0.3182,1.0,0,18,18,0.19399999999999998
2595,2596,2011-04-23,summer,0,4,1,0,Saturday,No,Cloudy,0.32,0.3182,1.0,5,11,16,0.19399999999999998
2596,2597,2011-04-23,summer,0,4,2,0,Saturday,No,Rainy,0.32,0.3333,1.0,3,14,17,0.1343
2597,2598,2011-04-23,summer,0,4,3,0,Saturday,No,Rainy,0.32,0.3333,1.0,0,4,4,0.0896
2598,2599,2011-04-23,summer,0,4,4,0,Saturday,No,Rainy,0.34,0.3636,1.0,2,3,5,0.0
2599,2600,2011-04-23,summer,0,4,5,0,Saturday,No,Rainy,0.34,0.3636,1.0,1,6,7,0.0
2600,2601,2011-04-23,summer,0,4,6,0,Saturday,No,Cloudy,0.34,0.3333,1.0,0,11,11,
2601,2602,2011-04-23,summer,0,4,7,0,Saturday,No,Rainy,0.34,0.3333,1.0,2,17,19,0.1642
2602,2603,2011-04-23,summer,0,4,8,0,Saturday,No,Cloudy,0.36,0.3333,1.0,15,32,47,0.2537
2603,2604,2011-04-23,summer,0,4,9,0,Saturday,No,Cloudy,0.38,0.3939,0.94,13,55,68,0.2985
2604,2605,2011-04-23,summer,0,4,10,0,Saturday,No,Cloudy,0.42,0.4242,0.88,36,93,129,0.2239
2605,2606,2011-04-23,summer,0,4,11,0,Saturday,No,Cloudy,0.46,0.4545,0.88,68,164,232,0.2239
2606,2607,2011-04-23,summer,0,4,12,0,Saturday,No,Clear,0.52,0.5,0.83,94,197,291,0.4179
2607,2608,2011-04-23,summer,0,4,13,0,Saturday,No,Clear,0.52,0.5,0.83,126,186,312,0.3881
2608,2609,2011-04-23,summer,0,4,14,0,Saturday,No,Clear,0.58,0.5455,0.78,182,209,391,0.3582
2609,2610,2011-04-23,summer,0,4,15,0,Saturday,No,Clear,0.6,0.5909,0.73,171,226,397,0.3881
2610,2611,2011-04-23,summer,0,4,16,0,Saturday,No,Clear,0.6,0.5909,0.73,180,246,426,0.2836
2611,2612,2011-04-23,summer,0,4,17,0,Saturday,No,Clear,0.6,0.5909,0.73,168,215,383,0.3284
2612,2613,2011-04-23,summer,0,4,18,0,Saturday,No,Clear,0.58,0.5455,0.78,149,227,376,0.19399999999999998
2613,2614,2011-04-23,summer,0,4,19,0,Saturday,No,Clear,0.56,0.5303,0.83,84,199,283,0.2836
2614,2615,2011-04-23,summer,0,4,20,0,Saturday,No,Cloudy,0.54,0.5152,0.88,45,138,183,0.2537
2615,2616,2011-04-23,summer,0,4,21,0,Saturday,No,Cloudy,0.56,0.5303,0.83,32,103,135,0.2836
2616,2617,2011-04-23,summer,0,4,22,0,Saturday,No,Cloudy,0.58,0.5455,0.78,55,114,169,0.2537
2617,2618,2011-04-23,summer,0,4,23,0,Saturday,No,Cloudy,0.54,0.5152,0.88,31,86,117,0.1642
2618,2619,2011-04-24,summer,0,4,0,0,Sunday,No,Clear,0.52,0.5,0.83,30,66,96,0.2239
2619,2620,2011-04-24,summer,0,4,1,0,Sunday,No,Clear,0.5,0.4848,0.88,14,40,54,0.19399999999999998
2620,2621,2011-04-24,summer,0,4,2,0,Sunday,No,Clear,0.5,0.4848,0.88,27,45,72,0.19399999999999998
2621,2622,2011-04-24,summer,0,4,3,0,Sunday,No,Clear,0.5,0.4848,0.94,4,20,24,0.0896
2622,2623,2011-04-24,summer,0,4,4,0,Sunday,No,Clear,0.5,0.4848,0.94,0,5,5,0.0896
2623,2624,2011-04-24,summer,0,4,5,0,Sunday,No,Clear,0.5,0.4848,0.94,5,7,12,0.0896
2624,2625,2011-04-24,summer,0,4,6,0,Sunday,No,Cloudy,0.5,0.4848,1.0,10,3,13,0.0
2625,2626,2011-04-24,summer,0,4,7,0,Sunday,No,Cloudy,0.5,0.4848,1.0,16,11,27,0.0
2626,2627,2011-04-24,summer,0,4,8,0,Sunday,No,Clear,0.52,0.5,0.94,38,42,80,0.2239
2627,2628,2011-04-24,summer,0,4,9,0,Sunday,No,Clear,0.56,0.5303,0.88,73,104,177,0.2537
2628,2629,2011-04-24,summer,0,4,10,0,Sunday,No,Clear,0.6,0.5758,0.78,118,171,289,0.1642
2629,2630,2011-04-24,summer,0,4,11,0,Sunday,No,Clear,0.66,0.6212,0.65,124,193,317,0.1343
2630,2631,2011-04-24,summer,0,4,12,0,Sunday,No,Clear,0.68,0.6364,0.65,168,220,388,0.2537
2631,2632,2011-04-24,summer,0,4,13,0,Sunday,No,Clear,0.7,0.6515,0.58,205,236,441,0.2836
2632,2633,2011-04-24,summer,0,4,14,0,Sunday,No,Clear,0.7,0.6515,0.54,197,223,420,0.3284
2633,2634,2011-04-24,summer,0,4,15,0,Sunday,No,Clear,0.66,0.6212,0.61,167,202,369,0.2537
2634,2635,2011-04-24,summer,0,4,16,0,Sunday,No,Clear,0.74,0.6667,0.48,162,197,359,0.3881
2635,2636,2011-04-24,summer,0,4,17,0,Sunday,No,Clear,0.66,0.6212,0.65,142,189,331,0.2985
2636,2637,2011-04-24,summer,0,4,18,0,Sunday,No,Clear,0.64,0.6061,0.69,96,174,270,0.1642
2637,2638,2011-04-24,summer,0,4,19,0,Sunday,No,Rainy,0.6,0.5606,0.83,62,132,194,0.2836
2638,2639,2011-04-24,summer,0,4,20,0,Sunday,No,Rainy,0.6,0.5606,0.83,34,71,105,0.2836
2639,2640,2011-04-24,summer,0,4,21,0,Sunday,No,Rainy,0.54,0.5152,0.94,8,53,61,0.1642
2640,2641,2011-04-24,summer,0,4,22,0,Sunday,No,Rainy,0.54,0.5152,1.0,5,40,45,0.1642
2641,2642,2011-04-24,summer,0,4,23,0,Sunday,No,Rainy,0.54,0.5152,1.0,5,37,42,0.0896
2642,2643,2011-04-25,summer,0,4,0,0,Monday,Yes,Rainy,0.52,0.5,1.0,2,10,12,0.0
2643,2644,2011-04-25,summer,0,4,1,0,Monday,Yes,Clear,0.54,0.5152,1.0,2,8,10,0.0896
